code|name|applies_to|active
81111600|{"en_US":"Computer programmers"}|product|False
81111601|{"en_US":"Programming for Visual Basic"}|product|True
81111602|{"en_US":"Programming for Java"}|product|True
81111603|{"en_US":"Programming for HTML"}|product|True
81111604|{"en_US":"Programming for ALGOL"}|product|True
81111605|{"en_US":"Programming for Assembler"}|product|True
81111606|{"en_US":"Programming for Basic"}|product|True
81111607|{"en_US":"Programming for C or C++"}|product|True
81111608|{"en_US":"Programming for COBOL"}|product|True
81111609|{"en_US":"Programming for FORTRAN"}|product|True
81111610|{"en_US":"Programming for Pascal"}|product|True
81111611|{"en_US":"Programming for PL/1"}|product|True
81111612|{"en_US":"Programming or Proprietary Languages"}|product|True
81111613|{"en_US":"Programming for Perl"}|product|True
81111700|{"en_US":"Management information systems MIS"}|product|False
81111701|{"en_US":"Wide area network communications design"}|product|True
81111702|{"en_US":"Local area network communications design"}|product|True
81111703|{"en_US":"Electronic data interchange EDI design"}|product|True
81111704|{"en_US":"Database design"}|product|True
81111705|{"en_US":"Systems architecture"}|product|True
81111706|{"en_US":"Network planning services"}|product|True
81111707|{"en_US":"Systems planning services"}|product|True
81111708|{"en_US":"Telecommunications planning services"}|product|True
81111709|{"en_US":"Demining geographical or geospatial information system GIS"}|product|True
81111800|{"en_US":"System and system component administration services"}|product|False
81111801|{"en_US":"Computer or network or internet security"}|product|True
81111802|{"en_US":"Mainframe administration services"}|product|True
81111803|{"en_US":"Local area network LAN maintenance or support"}|product|True
81111804|{"en_US":"Wide area network WAN maintenance or support"}|product|True
81111805|{"en_US":"Proprietary or licensed systems maintenance or support"}|product|True
81111806|{"en_US":"Database analysis service"}|product|True
81111808|{"en_US":"System analysis service"}|product|True
81111809|{"en_US":"System installation service"}|product|True
81111810|{"en_US":"Software coding service"}|product|True
81111811|{"en_US":"Technical support or help desk services"}|product|True
81111812|{"en_US":"Computer hardware maintenance support service"}|product|True
81111814|{"en_US":"Co location service"}|product|True
81111818|{"en_US":"Third party warranty service"}|product|True
81111819|{"en_US":"Quality assurance services"}|product|True
81111820|{"en_US":"System usability services"}|product|True
81111900|{"en_US":"Information retrieval systems"}|product|False
81111901|{"en_US":"Database information retrieval"}|product|True
81111902|{"en_US":"Online database information retrieval service"}|product|True
81112000|{"en_US":"Data services"}|product|False
81112001|{"en_US":"Online data processing service"}|product|True
81112002|{"en_US":"Data processing or preparation services"}|product|True
81112003|{"en_US":"Data center services"}|product|True
81112004|{"en_US":"Disaster recovery services"}|product|True
81112005|{"en_US":"Document scanning service"}|product|True
81112006|{"en_US":"Data storage service"}|product|True
81112007|{"en_US":"Content or data standardization services"}|product|True
81112008|{"en_US":"Cd rom mastering services"}|product|True
81112009|{"en_US":"Content or data classification services"}|product|True
81112010|{"en_US":"Data conversion service"}|product|True
81112100|{"en_US":"Internet services"}|product|False
81112101|{"en_US":"Internet service providers ISP"}|product|True
81112102|{"en_US":"Electronic mail service provider"}|product|True
81112103|{"en_US":"World wide web WWW site design services"}|product|True
81112104|{"en_US":"Web search engine providers"}|product|True
81112105|{"en_US":"World wide web WWW site operation host services"}|product|True
81112106|{"en_US":"Application service providers"}|product|True
81112107|{"en_US":"Internet domain names"}|product|True
81112200|{"en_US":"Software maintenance and support"}|product|False
81112201|{"en_US":"Maintenance or support fees"}|product|True
81112202|{"en_US":"Software patches or upgrades"}|product|True
81112203|{"en_US":"Firmware patching or upgrade service"}|product|True
81112204|{"en_US":"Operating system software maintenance"}|product|True
81112205|{"en_US":"Database management system software maintenance"}|product|True
81112206|{"en_US":"Information retrieval or search software maintenance"}|product|True
81112207|{"en_US":"Video conferencing software maintenance"}|product|True
81112208|{"en_US":"Security and protection software maintenance"}|product|True
81112209|{"en_US":"Development software maintenance"}|product|True
81112210|{"en_US":"System management software maintenance"}|product|True
81112211|{"en_US":"Enterprise resource planning software maintenance"}|product|True
81112212|{"en_US":"Customer relationship management software maintenance"}|product|True
81112213|{"en_US":"Accounting software maintenance"}|product|True
81112214|{"en_US":"Content authoring and editing software maintenance"}|product|True
81112215|{"en_US":"Content management software maintenance"}|product|True
81112216|{"en_US":"Educational or reference software maintenance"}|product|True
81112217|{"en_US":"Industry specific software maintenance"}|product|True
81112218|{"en_US":"Network application software maintenance"}|product|True
81112219|{"en_US":"Computer game or entertainment software maintenance"}|product|True
81112220|{"en_US":"Server software maintenance"}|product|True
81112221|{"en_US":"Point of sale software maintenance service"}|product|True
81112222|{"en_US":"Facility operation and maintenance management software maintenance"}|product|True
81112223|{"en_US":"Database Management Software Publishing"}|product|True
81112224|{"en_US":"ANS & ATM Software Maintenance/Development Services"}|product|True
81112300|{"en_US":"Computer hardware maintenance and support"}|product|False
81112301|{"en_US":"Disk storage system maintenance"}|product|True
81112302|{"en_US":"Nearline or backup system maintenance"}|product|True
81112303|{"en_US":"Mainframe computer maintenance"}|product|True
81112304|{"en_US":"UNIX server maintenance"}|product|True
81112305|{"en_US":"X86 server maintenance"}|product|True
81112306|{"en_US":"Printer, scanner and multifunctional equipment maintenance"}|product|True
81112307|{"en_US":"PC or workstation or notebook maintenance"}|product|True
81112308|{"en_US":"Point of sale hardware maintenance and support service"}|product|True
81112309|{"en_US":"Point of sale hardware installation or implementation service"}|product|True
81112310|{"en_US":"Computer cabinet maintenance"}|product|True
81112400|{"en_US":"Computer hardware rental or leasing services"}|product|False
81112401|{"en_US":"Computer hardware rental"}|product|True
81112500|{"en_US":"Computer software licensing rental or leasing service"}|product|False
81112501|{"en_US":"Computer software licensing service"}|product|True
81112502|{"en_US":"Computer software rental or leasing service"}|product|True
81120000|{"en_US":"Economics"}|product|True
81121500|{"en_US":"Economic analysis"}|product|False
81121501|{"en_US":"Macro economic analysis"}|product|True
81121502|{"en_US":"Micro economic analysis"}|product|True
81121503|{"en_US":"Econometrics"}|product|True
81121504|{"en_US":"Economic forecasts"}|product|True
81121505|{"en_US":"Economic development consultancy"}|product|True
81121600|{"en_US":"Monetary systems and issues"}|product|False
81121601|{"en_US":"Monetary policy"}|product|True
81121602|{"en_US":"Monetary systems"}|product|True
81121603|{"en_US":"Monetary analysis"}|product|True
81121604|{"en_US":"Monetary liquidity"}|product|True
81121605|{"en_US":"Precious metals reserves"}|product|True
81121606|{"en_US":"Foreign exchange control"}|product|True
81121607|{"en_US":"Currency exchange markets"}|product|True
81130000|{"en_US":"Statistics"}|product|True
81131500|{"en_US":"Methodology and analysis"}|product|False
81131501|{"en_US":"Factor analysis"}|product|True
81131502|{"en_US":"Multivariate analysis"}|product|True
81131503|{"en_US":"Regression analysis"}|product|True
81131504|{"en_US":"Sampling surveys"}|product|True
81131505|{"en_US":"Time series analysis"}|product|True
81140000|{"en_US":"Manufacturing technologies"}|product|True
81141500|{"en_US":"Quality control"}|product|False
81141501|{"en_US":"Materials testing"}|product|True
81141502|{"en_US":"Materials synthesis"}|product|True
81141503|{"en_US":"Materials or product inspection"}|product|True
81141504|{"en_US":"Equipment test calibration or repair"}|product|True
81141505|{"en_US":"Production standards development"}|product|True
81141506|{"en_US":"Product testing"}|product|True
81141600|{"en_US":"Supply chain management"}|product|False
81141601|{"en_US":"Logistics"}|product|True
81141602|{"en_US":"Transit analysis"}|product|True
81141603|{"en_US":"Transport finance or economics"}|product|True
81141604|{"en_US":"Transport facilitation"}|product|True
81141605|{"en_US":"Transport infrastructure"}|product|True
81141606|{"en_US":"Transport planning"}|product|True
81141700|{"en_US":"Production planning and control"}|product|False
81141701|{"en_US":"Production planning"}|product|True
81141702|{"en_US":"Production control"}|product|True
81141703|{"en_US":"Production scheduling"}|product|True
81141704|{"en_US":"Production statistics collection or analysis services"}|product|True
81141800|{"en_US":"Facilities management"}|product|False
81141801|{"en_US":"Safety or risk analysis"}|product|True
81141802|{"en_US":"Industrial hygiene or ventilation"}|product|True
81141803|{"en_US":"Acoustics or noise control"}|product|True
81141804|{"en_US":"Equipment inspection service"}|product|True
81141805|{"en_US":"Building inspection service"}|product|True
81141806|{"en_US":"Power line inspection service"}|product|True
81141807|{"en_US":"Plumbing or sewer inspection service"}|product|True
81141900|{"en_US":"Manufacturing technology research and development services"}|product|False
81141901|{"en_US":"Product research and development service"}|product|True
81141902|{"en_US":"Application or technology research and development service"}|product|True
81150000|{"en_US":"Earth science services"}|product|True
81151500|{"en_US":"Meteorology"}|product|False
81151501|{"en_US":"Climatology"}|product|True
81151502|{"en_US":"Meteorological services"}|product|True
81151503|{"en_US":"Hydrometeorology"}|product|True
81151600|{"en_US":"Cartography"}|product|False
81151601|{"en_US":"Mapping"}|product|True
81151602|{"en_US":"Map production"}|product|True
81151603|{"en_US":"Photogrammetry"}|product|True
81151604|{"en_US":"Land surveying"}|product|True
81151700|{"en_US":"Geology"}|product|False
81151701|{"en_US":"Photogeology"}|product|True
81151702|{"en_US":"Stratigraphic geology"}|product|True
81151703|{"en_US":"Geological surveys"}|product|True
81151704|{"en_US":"Geological exploration"}|product|True
81151705|{"en_US":"Archaeological services"}|product|True
81151800|{"en_US":"Oceanography and hydrology"}|product|False
81151801|{"en_US":"Oceanographic survey"}|product|True
81151802|{"en_US":"Estuarine oceanography"}|product|True
81151803|{"en_US":"Physical oceanography"}|product|True
81151804|{"en_US":"Hydrological surveys"}|product|True
81151805|{"en_US":"Bathymetric surveys"}|product|True
81151806|{"en_US":"Underwater exploration"}|product|True
81151900|{"en_US":"Geophysics"}|product|False
81151901|{"en_US":"Geophysical surveys"}|product|True
81151902|{"en_US":"Geophysical exploration"}|product|True
81151903|{"en_US":"Geophysical photo interpretation"}|product|True
81151904|{"en_US":"Aero magnetic geophysics"}|product|True
81160000|{"en_US":"Information Technology Service Delivery"}|product|True
81161500|{"en_US":"Access management services"}|product|False
81161501|{"en_US":"Software application administration service"}|product|True
81161502|{"en_US":"Network Account Administration Service"}|product|True
81161503|{"en_US":"Network folder administration service"}|product|True
81161600|{"en_US":"Electronic mail and messaging services"}|product|False
81161601|{"en_US":"Instant Messaging Administration Service"}|product|True
81161700|{"en_US":"Telecommunication Services"}|product|False
81161701|{"en_US":"Fax Administration Service"}|product|True
81161702|{"en_US":"Fax Support Service"}|product|True
81161703|{"en_US":"Mobile Telephone Administration Service"}|product|True
81161704|{"en_US":"Mobile Telephone Support Service"}|product|True
81161705|{"en_US":"Pager Administration Service"}|product|True
81161706|{"en_US":"Pager Support Service"}|product|True
81161707|{"en_US":"Telephone Administration Service"}|product|True
81161708|{"en_US":"Telephone Support Service"}|product|True
81161709|{"en_US":"Voice Mail Administration Service"}|product|True
81161710|{"en_US":"Voice Mail Support Service"}|product|True
81161711|{"en_US":"Videoconferencing service"}|product|True
81161712|{"en_US":"Network voice service"}|product|True
81161713|{"en_US":"Aeronautical Information Services"}|product|True
81161714|{"en_US":"Aeronautical Fixed Telecommunication Network/Aeronautical Telecommunications Network Services (AFTN and ATN)"}|product|True
81161800|{"en_US":"Data voice or multimedia network equipment or platform rental or leasing services"}|product|False
81161801|{"en_US":"Data communication equipment or platform rental or leasing service"}|product|True
81162000|{"en_US":"Cloud-based software as a service"}|product|True
81162100|{"en_US":"Cloud-based platform as a service"}|product|True
81162200|{"en_US":"Cloud-based infrastructure as a service"}|product|True
81162202|{"en_US":"Cloud storage as a service"}|product|True
81170000|{"en_US":"Biological science services"}|product|True
81171500|{"en_US":"Marine biology services"}|product|True
81171501|{"en_US":"Marine biology consultation service"}|product|True
81171600|{"en_US":"Ecological science services"}|product|True
81171601|{"en_US":"Aquatic ecology service"}|product|True
81171700|{"en_US":"Botanical science services"}|product|True
81171701|{"en_US":"Horticultural science service"}|product|True
81171702|{"en_US":"Arboricultural science service"}|product|True
81171800|{"en_US":"Agricultural science services"}|product|True
81171801|{"en_US":"Agricultural science consultation service"}|product|True
81171900|{"en_US":"Aerobiological science services"}|product|True
81171901|{"en_US":"Air quality science service"}|product|True
82000000|{"en_US":"Editorial and Design and Graphic and Fine Art Services"}|product|True
82100000|{"en_US":"Advertising"}|product|True
82101500|{"en_US":"Print advertising"}|product|False
82101501|{"en_US":"Billboard advertising"}|product|True
82101502|{"en_US":"Poster advertising"}|product|True
82101503|{"en_US":"Magazine advertising"}|product|True
82101504|{"en_US":"Newspaper advertising"}|product|True
82101505|{"en_US":"Handbill or coupon advertising"}|product|True
82101506|{"en_US":"Transit advertising services"}|product|True
82101507|{"en_US":"Shopping news or advertising or distribution service"}|product|True
82101508|{"en_US":"Trade or service directory or yellow page advertising"}|product|True
82101600|{"en_US":"Broadcast advertising"}|product|False
82101601|{"en_US":"Radio advertising"}|product|True
82101602|{"en_US":"Television advertising"}|product|True
82101603|{"en_US":"Internet advertising"}|product|True
82101604|{"en_US":"Cinema advertising"}|product|True
82101605|{"en_US":"Television commercials production service"}|product|True
82101700|{"en_US":"Aerial advertising"}|product|False
82101701|{"en_US":"Banner advertising services"}|product|True
82101702|{"en_US":"Skywriting advertising services"}|product|True
82101800|{"en_US":"Advertising agency services"}|product|False
82101801|{"en_US":"Advertising campaign services"}|product|True
82101802|{"en_US":"Advertising production service"}|product|True
82101900|{"en_US":"Media placement and fulfillment"}|product|False
82101901|{"en_US":"Radio placement"}|product|True
82101902|{"en_US":"Television placement"}|product|True
82101903|{"en_US":"Internet placement"}|product|True
82101904|{"en_US":"Cinema placement"}|product|True
82101905|{"en_US":"Print placement"}|product|True
82110000|{"en_US":"Writing and translations"}|product|True
82111400|{"en_US":"Language Specific Editorial and Writing Services"}|product|True
82111401|{"en_US":"Editorial Services - English"}|product|True
82111402|{"en_US":"Editorial Services - French"}|product|True
82111403|{"en_US":"Editorial Services - Spanish"}|product|True
82111404|{"en_US":"Editorial Services - Russian"}|product|True
82111405|{"en_US":"Editorial Services - Arabic"}|product|True
82111406|{"en_US":"Editorial Services - Chinese"}|product|True
82111500|{"en_US":"Technical writing"}|product|False
82111501|{"en_US":"Instruction writing services"}|product|True
82111502|{"en_US":"Manual writing services"}|product|True
82111503|{"en_US":"Academic or scientific article writing"}|product|True
82111600|{"en_US":"Non technical writing"}|product|False
82111601|{"en_US":"Letter writing services"}|product|True
82111602|{"en_US":"Resume writing services"}|product|True
82111603|{"en_US":"Court reporting services"}|product|True
82111604|{"en_US":"Transcribing services"}|product|True
82111700|{"en_US":"Creative writing"}|product|False
82111701|{"en_US":"Article writers services"}|product|True
82111702|{"en_US":"Book authors services"}|product|True
82111703|{"en_US":"Poetry authors services"}|product|True
82111704|{"en_US":"Copywriting"}|product|True
82111705|{"en_US":"Speech writing"}|product|True
82111800|{"en_US":"Editorial and support services"}|product|False
82111801|{"en_US":"Editing services"}|product|True
82111802|{"en_US":"Fact checking services"}|product|True
82111803|{"en_US":"Proofreading services"}|product|True
82111804|{"en_US":"Written translation services"}|product|True
82111900|{"en_US":"News and publicity services"}|product|False
82111901|{"en_US":"Press release services"}|product|True
82111902|{"en_US":"Special interest newsletter services"}|product|True
82111903|{"en_US":"News agency wire services"}|product|True
82111904|{"en_US":"Newspaper or advertising material delivery services"}|product|True
82112000|{"en_US":"In person language interpretation services"}|product|False
82112001|{"en_US":"In person afghan or pashto or pushto interpretation service"}|product|True
82112002|{"en_US":"In person albanian interpretation service"}|product|True
82112003|{"en_US":"In person amharic interpretation service"}|product|True
82112004|{"en_US":"In person arabic interpretation service"}|product|True
82112005|{"en_US":"In person armenian interpretation service"}|product|True
82112006|{"en_US":"In person bangledesh interpretation service"}|product|True
82112007|{"en_US":"In person belarussian interpretation service"}|product|True
82112008|{"en_US":"In person bengali interpretation service"}|product|True
82112009|{"en_US":"In person bosnian interpretation service"}|product|True
82112010|{"en_US":"In person bulgarian interpretation service"}|product|True
82112011|{"en_US":"In person cambodian interpretation service"}|product|True
82112012|{"en_US":"In person chinese interpretation service"}|product|True
82112013|{"en_US":"In person creole interpretation service"}|product|True
82112014|{"en_US":"In person croatian interpretation service"}|product|True
82112015|{"en_US":"In person czech interpretation service"}|product|True
82112016|{"en_US":"In person danish interpretation service"}|product|True
82112017|{"en_US":"In person dinka interpretation service"}|product|True
82112018|{"en_US":"In person dutch interpretation service"}|product|True
82112019|{"en_US":"In person egyptian interpretation service"}|product|True
82112020|{"en_US":"In person fanti interpretation service"}|product|True
82112021|{"en_US":"In person fanti or persian interpretation service"}|product|True
82112022|{"en_US":"In person french interpretation service"}|product|True
82112023|{"en_US":"In person german interpretation service"}|product|True
82112024|{"en_US":"In person greek interpretation service"}|product|True
82112025|{"en_US":"In person gugarati interpretation service"}|product|True
82112026|{"en_US":"In person hebrew interpretation service"}|product|True
82112027|{"en_US":"In person hindi interpretation service"}|product|True
82112028|{"en_US":"In person hmong interpretation service"}|product|True
82112029|{"en_US":"In person american indian interpretation service"}|product|True
82112030|{"en_US":"In person indonesian interpretation service"}|product|True
82112031|{"en_US":"In person italian interpretation service"}|product|True
82112032|{"en_US":"In person jamaican interpretation service"}|product|True
82112033|{"en_US":"In person japanese interpretation service"}|product|True
82112034|{"en_US":"In person kirghiz interpretation service"}|product|True
82112035|{"en_US":"In person korean interpretation service"}|product|True
82112036|{"en_US":"In person kurdish interpretation service"}|product|True
82112037|{"en_US":"In person lithuanian interpretation service"}|product|True
82112038|{"en_US":"In person malayalam interpretation service"}|product|True
82112039|{"en_US":"In person mandingo interpretation service"}|product|True
82112040|{"en_US":"In person native american interpretation service"}|product|True
82112041|{"en_US":"In person pakistani interpretation service"}|product|True
82112042|{"en_US":"In person eastern panjabi interpretation service"}|product|True
82112043|{"en_US":"In person western panjabi interpretation service"}|product|True
82112044|{"en_US":"In person polish interpretation service"}|product|True
82112045|{"en_US":"In person portuguese interpretation service"}|product|True
82112046|{"en_US":"In person romanian interpretation service"}|product|True
82112047|{"en_US":"In person romany interpretation service"}|product|True
82112048|{"en_US":"In person russian interpretation service"}|product|True
82112049|{"en_US":"In person rwandan interpretation service"}|product|True
82112050|{"en_US":"In person samoan interpretation service"}|product|True
82112051|{"en_US":"In person serbian interpretation service"}|product|True
82112052|{"en_US":"In person serbo croatian interpretation service"}|product|True
82112053|{"en_US":"In person slovenian interpretation service"}|product|True
82112054|{"en_US":"In person somali interpretation service"}|product|True
82112055|{"en_US":"In person spanish interpretation service"}|product|True
82112056|{"en_US":"In person swahili interpretation service"}|product|True
82112057|{"en_US":"In person swedish interpretation service"}|product|True
82112058|{"en_US":"In person taiwanese interpretation service"}|product|True
82112059|{"en_US":"In person thai interpretation service"}|product|True
82112060|{"en_US":"In person tibetan interpretation service"}|product|True
82112061|{"en_US":"In person turkish interpretation service"}|product|True
82112062|{"en_US":"In person ukranian interpretation service"}|product|True
82112063|{"en_US":"In person vietnamese interpretation service"}|product|True
82112064|{"en_US":"In person yiddish interpretation service"}|product|True
82112065|{"en_US":"In person yugoslavian interpretation service"}|product|True
82112066|{"en_US":"In person hungarian interpretation service"}|product|True
82112067|{"en_US":"In person sign language interpretation service"}|product|True
82120000|{"en_US":"Reproduction services"}|product|True
82121500|{"en_US":"Printing"}|product|False
82121501|{"en_US":"Planning or layout of graphic production"}|product|True
82121502|{"en_US":"Typesetting"}|product|True
82121503|{"en_US":"Digital printing"}|product|True
82121504|{"en_US":"Letterpress or screen printing"}|product|True
82121505|{"en_US":"Promotional or advertising printing"}|product|True
82121506|{"en_US":"Publication printing"}|product|True
82121507|{"en_US":"Stationery or business form printing"}|product|True
82121508|{"en_US":"Wrap or tag or label or seal or bag printing"}|product|True
82121509|{"en_US":"Security or financial instruments printing"}|product|True
82121510|{"en_US":"Textile printing"}|product|True
82121511|{"en_US":"Technical manual or instruction sheet printing"}|product|True
82121512|{"en_US":"Embossing"}|product|True
82121600|{"en_US":"Engraving"}|product|False
82121601|{"en_US":"Currency engraving"}|product|True
82121602|{"en_US":"Engraved roll printing"}|product|True
82121603|{"en_US":"Metal plate engraving"}|product|True
82121700|{"en_US":"Photocopying"}|product|False
82121701|{"en_US":"Black and white copy or collating services"}|product|True
82121702|{"en_US":"Color copy or collating services"}|product|True
82121800|{"en_US":"Publishing"}|product|False
82121801|{"en_US":"Textbook or research publishing"}|product|True
82121802|{"en_US":"Author funded publishing services"}|product|True
82121900|{"en_US":"Bookbinding"}|product|False
82121901|{"en_US":"Thread stitch bookbinding"}|product|True
82121902|{"en_US":"Spiral binding"}|product|True
82121903|{"en_US":"Glued binding"}|product|True
82121904|{"en_US":"Comb or clamp type binding"}|product|True
82121905|{"en_US":"Binding restoration or repair"}|product|True
82121906|{"en_US":"Bronzing or gilding or edging or deckling"}|product|True
82121907|{"en_US":"Velo binding services"}|product|True
82121908|{"en_US":"Case making services"}|product|True
82130000|{"en_US":"Photographic services"}|product|True
82131500|{"en_US":"Film processing services"}|product|False
82131501|{"en_US":"Still film processing or reproduction"}|product|True
82131502|{"en_US":"Motion picture film processing or reproduction"}|product|True
82131503|{"en_US":"Microfiche services"}|product|True
82131504|{"en_US":"Color separation"}|product|True
82131505|{"en_US":"Film post production service"}|product|True
82131600|{"en_US":"Photographers and cinematographers"}|product|False
82131601|{"en_US":"Aerial photography services"}|product|True
82131602|{"en_US":"Motion picture cinematography"}|product|True
82131603|{"en_US":"Video production services"}|product|True
82131604|{"en_US":"Studio photography services or still photographs"}|product|True
82140000|{"en_US":"Graphic design"}|product|True
82141500|{"en_US":"Art design services"}|product|False
82141501|{"en_US":"Layout or graphics editing services"}|product|True
82141502|{"en_US":"Art design or graphics"}|product|True
82141503|{"en_US":"Photocomposition"}|product|True
82141504|{"en_US":"Chart or graph design services"}|product|True
82141505|{"en_US":"Computer generated design services"}|product|True
82141506|{"en_US":"Package design services"}|product|True
82141507|{"en_US":"Silkscreen design services"}|product|True
82141600|{"en_US":"Graphic display services"}|product|False
82141601|{"en_US":"Photographic or picture mounting or framing services"}|product|True
82141602|{"en_US":"Article display arrangement"}|product|True
82150000|{"en_US":"Professional artists and performers"}|product|True
82151500|{"en_US":"Visual art services"}|product|False
82151501|{"en_US":"Painters services"}|product|True
82151502|{"en_US":"Lithographers services"}|product|True
82151503|{"en_US":"Cartoonists services"}|product|True
82151504|{"en_US":"Sculptors services"}|product|True
82151505|{"en_US":"Ceramics makers services"}|product|True
82151506|{"en_US":"Glass blowers services"}|product|True
82151507|{"en_US":"Textile spinners or loomers or weavers services"}|product|True
82151508|{"en_US":"Taxidermy services"}|product|True
82151509|{"en_US":"Public or outdoor artwork or decorative fixture installation and maintenance"}|product|True
82151510|{"en_US":"Art installation and picture hanging service"}|product|True
82151511|{"en_US":"Technical service for art gallery and museum exhibitions and collections"}|product|True
82151512|{"en_US":"Curatorial service for art gallery and museum exhibitions and collections"}|product|True
82151600|{"en_US":"Circus Performers"}|product|False
82151601|{"en_US":"Animal trainers services"}|product|True
82151602|{"en_US":"Acrobats services"}|product|True
82151603|{"en_US":"Magicians services"}|product|True
82151604|{"en_US":"Clowns services"}|product|True
82151700|{"en_US":"Performing arts professionals"}|product|False
82151701|{"en_US":"Acting services"}|product|True
82151702|{"en_US":"Comedians services"}|product|True
82151703|{"en_US":"Dancers services"}|product|True
82151704|{"en_US":"Musicians services"}|product|True
82151705|{"en_US":"Vocalists services"}|product|True
82151706|{"en_US":"Choreographic services"}|product|True
82160000|{"en_US":"Film and theater production support services"}|product|True
83000000|{"en_US":"Public Utilities and Public Sector Related Services"}|product|True
83100000|{"en_US":"Utilities"}|product|True
83101500|{"en_US":"Water and sewer utilities"}|product|False
83101501|{"en_US":"Supply of water"}|product|True
83101502|{"en_US":"Water resource management"}|product|True
83101503|{"en_US":"Water quality control management"}|product|True
83101504|{"en_US":"Water distribution management"}|product|True
83101505|{"en_US":"Water policy advisory services"}|product|True
83101506|{"en_US":"Water treatment services"}|product|True
83101507|{"en_US":"Desalination services"}|product|True
83101508|{"en_US":"Town water"}|product|True
83101509|{"en_US":"Service water"}|product|True
83101510|{"en_US":"Chilled water"}|product|True
83101600|{"en_US":"Oil and gas utilities"}|product|False
83101601|{"en_US":"Supply of natural gas"}|product|True
83101602|{"en_US":"Supply of fuel oil"}|product|True
83101603|{"en_US":"Oil pipeline services"}|product|True
83101604|{"en_US":"Gas pipeline services"}|product|True
83101605|{"en_US":"Gas facility charge"}|product|True
83101606|{"en_US":"Supply of fuel"}|product|True
83101800|{"en_US":"Electric utilities"}|product|False
83101801|{"en_US":"Supply of single phase electricity"}|product|True
83101802|{"en_US":"Supply of two phase electricity"}|product|True
83101803|{"en_US":"Supply of three phase electricity"}|product|True
83101804|{"en_US":"Electric power transmission services"}|product|True
83101805|{"en_US":"Industrial electric power distribution"}|product|True
83101806|{"en_US":"Rural electrical power distribution"}|product|True
83101807|{"en_US":"Municipal electric power distribution"}|product|True
83101808|{"en_US":"Power quality monitoring"}|product|True
83101900|{"en_US":"Energy conservation"}|product|False
83101901|{"en_US":"Energy conservation programs"}|product|True
83101902|{"en_US":"Energy use reduction measures"}|product|True
83101903|{"en_US":"District heating"}|product|True
83110000|{"en_US":"Telecommunications media services"}|product|True
83111500|{"en_US":"Local and long distance telephone communications"}|product|False
83111501|{"en_US":"Local telephone service"}|product|True
83111502|{"en_US":"Long distance telephone services"}|product|True
83111503|{"en_US":"Pay phone provider services"}|product|True
83111504|{"en_US":"Pre paid phone card services"}|product|True
83111505|{"en_US":"Directory assistance services"}|product|True
83111506|{"en_US":"Conference calling services"}|product|True
83111507|{"en_US":"Call centre bureau services"}|product|True
83111508|{"en_US":"Toll free inbound telephone service"}|product|True
83111510|{"en_US":"Interactive voice response service"}|product|True
83111511|{"en_US":"Frame relay telecommunications service"}|product|True
83111600|{"en_US":"Mobile communications services"}|product|False
83111601|{"en_US":"Telecommunication signal enhancement network services"}|product|True
83111602|{"en_US":"Satellite or earth communication systems services"}|product|True
83111603|{"en_US":"Cellular telephone services"}|product|True
83111604|{"en_US":"Paging services"}|product|True
83111605|{"en_US":"Spacesegment leasing"}|product|True
83111606|{"en_US":"Radio Manual"}|product|True
83111700|{"en_US":"Facsimile and telegraph services"}|product|False
83111701|{"en_US":"Facsimile transmission services"}|product|True
83111702|{"en_US":"Telegraph transmission services"}|product|True
83111703|{"en_US":"Telex transmission services"}|product|True
83111800|{"en_US":"Television services"}|product|False
83111801|{"en_US":"Cable television services"}|product|True
83111802|{"en_US":"Closed circuit television services"}|product|True
83111803|{"en_US":"Television antenna construction or rental services"}|product|True
83111804|{"en_US":"Television broadcasting station management"}|product|True
83111900|{"en_US":"Radio services"}|product|False
83111901|{"en_US":"Radio broadcasting station management"}|product|True
83111902|{"en_US":"Amateur radio networks or services"}|product|True
83111903|{"en_US":"Small scale radio systems"}|product|True
83111904|{"en_US":"Radio studio or equipment services"}|product|True
83111905|{"en_US":"International bilateral services and international private leased lines"}|product|True
83112200|{"en_US":"Enhanced telecommunications services"}|product|False
83112201|{"en_US":"ATM asynchronous transfer mode managed network services"}|product|True
83112202|{"en_US":"Frame relay public managed network services"}|product|True
83112203|{"en_US":"VPN virtual private network managed network services"}|product|True
83112204|{"en_US":"X75 managed network services"}|product|True
83112205|{"en_US":"X25 managed network services"}|product|True
83112206|{"en_US":"Directional radio capacity disaster recovery management service"}|product|True
83112300|{"en_US":"Fiber telecommunications services"}|product|False
83112301|{"en_US":"Dark fiber"}|product|True
83112302|{"en_US":"Dense wavelength division multiplexing DWDM"}|product|True
83112303|{"en_US":"Wave division multiplexing WDM"}|product|True
83112304|{"en_US":"Ocx optical carrier service"}|product|True
83112400|{"en_US":"Switched dial up and leased dedicated line circuit telecommunications services"}|product|False
83112401|{"en_US":"High speed circuit switched dial up services"}|product|True
83112402|{"en_US":"ISDN integrated services digital network services"}|product|True
83112403|{"en_US":"Point to point digital telecommunications circuit"}|product|True
83112404|{"en_US":"Multi point analog telecommunications circuit"}|product|True
83112405|{"en_US":"Point to point analog telecommunications circuit"}|product|True
83112406|{"en_US":"DSL digital subscriber line"}|product|True
83112500|{"en_US":"Backbone capacities"}|product|False
