code,id,name,sign,notprintable,parent_id:id
RRpf-enaj-otros-v,atctn_r_renta_pf_enotr_V,PARFISC - Enajenacion de Activos Fijos y OTRAS Retenciones - El Valor,,,atctn_r_renta_pf_enotr
RRpf-enaj-otros-bd,atctn_r_renta_pf_enotr_DB,PARFISC - Enajenacion de Activos Fijos y OTRAS Retenciones - La Base devolucionada,,,atctn_r_renta_pf_enotr
RRpf-enaj-otros-vd,atctn_r_renta_pf_enotr_DV,PARFISC - Enajenacion de Activos Fijos y OTRAS Retenciones - El Valor devolucionado,,,atctn_r_renta_pf_enotr
RRpf-divi-part,atctn_r_renta_pf_divpar,PARFISC - Dividendos y Participaciones,,,atctn_r_renta_pf
RRpf-divi-part-b,atctn_r_renta_pf_divpar_B,PARFISC - Dividendos y Participaciones - La Base,,,atctn_r_renta_pf_divpar
RRpf-divi-part-v,atctn_r_renta_pf_divpar_V,PARFISC - Dividendos y Participaciones - El Valor,,,atctn_r_renta_pf_divpar
RRpf-divi-part-bd,atctn_r_renta_pf_divpar_DB,PARFISC - Dividendos y Participaciones - La Base devolucionada,,,atctn_r_renta_pf_divpar
RRpf-divi-part-vd,atctn_r_renta_pf_divpar_DV,PARFISC - Dividendos y Participaciones - El Valor devolucionado,,,atctn_r_renta_pf_divpar
RRpf-ren-fin,atctn_r_renta_pf_renfin,PARFISC - Rendimientos Financieros,,,atctn_r_renta_pf
RRpf-ren-fin-b,atctn_r_renta_pf_renfin_B,PARFISC - Rendimientos Financieros - La Base,,,atctn_r_renta_pf_renfin
RRpf-ren-fin-v,atctn_r_renta_pf_renfin_V,PARFISC - Rendimientos Financieros - El Valor,,,atctn_r_renta_pf_renfin
RRpf-ren-fin-bd,atctn_r_renta_pf_renfin_DB,PARFISC - Rendimientos Financieros - La Base devolucionada,,,atctn_r_renta_pf_renfin
RRpf-ren-fin-vd,atctn_r_renta_pf_renfin_DV,PARFISC - Rendimientos Financieros - El Valor devolucionado,,,atctn_r_renta_pf_renfin
RRpf-expl-intang,atctn_r_renta_pf_intang,PARFISC - Pagos por Explotacion de Intangibles,,,atctn_r_renta_pf
RRpf-expl-intang-b,atctn_r_renta_pf_intang_B,PARFISC - Pagos por Explotacion de Intangibles - La Base,,,atctn_r_renta_pf_intang
RRpf-expl-intang-v,atctn_r_renta_pf_intang_V,PARFISC - Pagos por Explotacion de Intangibles - El Valor,,,atctn_r_renta_pf_intang
RRpf-expl-intang-bd,atctn_r_renta_pf_intang_DB,PARFISC - Pagos por Explotacion de Intangibles - La Base devolucionada,,,atctn_r_renta_pf_intang
RRpf-expl-intang-vd,atctn_r_renta_pf_intang_DV,PARFISC - Pagos por Explotacion de Intangibles - El Valor devolucionado,,,atctn_r_renta_pf_intang
RRpf-ser,atctn_r_renta_pf_ser,PARFISC - Servicios,,,atctn_r_renta_pf
RRpf-ser-b,atctn_r_renta_pf_ser_B,PARFISC - Servicios - La Base,,,atctn_r_renta_pf_ser
RRpf-ser-v,atctn_r_renta_pf_ser_V,PARFISC - Servicios - El Valor,,,atctn_r_renta_pf_ser
RRpf-ser-bd,atctn_r_renta_pf_ser_DB,PARFISC - Servicios - La Base devolucionada,,,atctn_r_renta_pf_ser
RRpf-ser-vd,atctn_r_renta_pf_ser_DV,PARFISC - Servicios - El Valor devolucionado,,,atctn_r_renta_pf_ser
RRpf-ser-tec-consul,atctn_r_renta_pf_sertec,"PARFISC - Servicios technicos, asistencia technica y consultoria",,,atctn_r_renta_pf
RRpf-ser-tec-consul-b,atctn_r_renta_pf_sertec_B,"PARFISC - Servicios technicos, asistencia technica y consultoria - La Base",,,atctn_r_renta_pf_sertec
RRpf-ser-tec-consul-v,atctn_r_renta_pf_sertec_V,"PARFISC - Servicios technicos, asistencia technica y consultoria - El Valor",,,atctn_r_renta_pf_sertec
RRpf-ser-tec-consul-bd,atctn_r_renta_pf_sertec_DB,"PARFISC - Servicios technicos, asistencia technica y consultoria - La Base devolucionada",,,atctn_r_renta_pf_sertec
RRpf-ser-tec-consul-vd,atctn_r_renta_pf_sertec_DV,"PARFISC - Servicios technicos, asistencia technica y consultoria - El Valor devolucionado",,,atctn_r_renta_pf_sertec
RRar,atctn_r_renta_ar,Autoretenciones,,,atctn_r_renta
RRar-ventas,atctn_r_renta_ar_ven,AutoRet Ventas,,,atctn_r_renta_ar
RRar-ventas-b,atctn_r_renta_ar_ven_B,AutoRet Ventas - La Base,,,atctn_r_renta_ar_ven
RRar-ventas-v,atctn_r_renta_ar_ven_V,AutoRet Ventas - El Valor,,,atctn_r_renta_ar_ven
RRar-ventas-bd,atctn_r_renta_ar_ven_DB,AutoRet Ventas - La Base devolucionada,,,atctn_r_renta_ar_ven
RRar-ventas-vd,atctn_r_renta_ar_ven_DV,AutoRet Ventas - El Valor devolucionado,,,atctn_r_renta_ar_ven
RRar-honorarios,atctn_r_renta_ar_hon,AutoRet Honorarios,,,atctn_r_renta_ar
RRar-honorarios-b,atctn_r_renta_ar_hon_B,AutoRet Honorarios - La Base,,,atctn_r_renta_ar_hon
RRar-honorarios-v,atctn_r_renta_ar_hon_V,AutoRet Honorarios - El Valor,,,atctn_r_renta_ar_hon
RRar-honorarios-bd,atctn_r_renta_ar_hon_DB,AutoRet Honorarios - La Base devolucionada,,,atctn_r_renta_ar_hon
RRar-honorarios-vd,atctn_r_renta_ar_hon_DV,AutoRet Honorarios - El Valor devolucionado,,,atctn_r_renta_ar_hon
RRar-comisiones,atctn_r_renta_ar_com,AutoRet Comisiones,,,atctn_r_renta_ar
RRar-comisiones-b,atctn_r_renta_ar_com_B,AutoRet Comisiones - La Base,,,atctn_r_renta_ar_com
RRar-comisiones-v,atctn_r_renta_ar_com_V,AutoRet Comisiones - El Valor,,,atctn_r_renta_ar_com
RRar-comisiones-bd,atctn_r_renta_ar_com_DB,AutoRet Comisiones - La Base devolucionada,,,atctn_r_renta_ar_com
RRar-comisiones-vd,atctn_r_renta_ar_com_DV,AutoRet Comisiones - El Valor devolucionado,,,atctn_r_renta_ar_com
RRar-servicios,atctn_r_renta_ar_ser,AutoRet Servicios,,,atctn_r_renta_ar
RRar-servicios-b,atctn_r_renta_ar_ser_B,AutoRet Servicios - La Base,,,atctn_r_renta_ar_ser
RRar-servicios-v,atctn_r_renta_ar_ser_V,AutoRet Servicios - El Valor,,,atctn_r_renta_ar_ser
RRar-servicios-bd,atctn_r_renta_ar_ser_DB,AutoRet Servicios - La Base devolucionada,,,atctn_r_renta_ar_ser
RRar-servicios-vd,atctn_r_renta_ar_ser_DV,AutoRet Servicios - El Valor devolucionado,,,atctn_r_renta_ar_ser
RRar-ren-fin,atctn_r_renta_ar_renfin,AutoRet Rendimientos Financeros,,,atctn_r_renta_ar
RRar-ren-fin-b,atctn_r_renta_ar_renfin_B,AutoRet Rendimientos Financeros - La Base,,,atctn_r_renta_ar_renfin
RRar-ren-fin-v,atctn_r_renta_ar_renfin_V,AutoRet Rendimientos Financeros - El Valor,,,atctn_r_renta_ar_renfin
RRar-ren-fin-bd,atctn_r_renta_ar_renfin_DB,AutoRet Rendimientos Financeros - La Base devolucionada,,,atctn_r_renta_ar_renfin
RRar-ren-fin-vd,atctn_r_renta_ar_renfin_DV,AutoRet Rendimientos Financeros - El Valor devolucionado,,,atctn_r_renta_ar_renfin
RRar-otros,atctn_r_renta_ar_otr,AutoRet Otros Conceptos,,,atctn_r_renta_ar
RRar-otros-b,atctn_r_renta_ar_otr_B,AutoRet Otros Conceptos - La Base,,,atctn_r_renta_ar_otr
RRar-otros-v,atctn_r_renta_ar_otr_V,AutoRet Otros Conceptos - El Valor,,,atctn_r_renta_ar_otr
RRar-otros-bd,atctn_r_renta_ar_otr_DB,AutoRet Otros Conceptos - La Base devolucionada,,,atctn_r_renta_ar_otr
RRar-otros-vd,atctn_r_renta_ar_otr_DV,AutoRet Otros Conceptos - El Valor devolucionado,,,atctn_r_renta_ar_otr
