"id","name","code","account_type","note","chart_template_id/id","nocreate","reconcile"
"chartgr_20_01_01","Αγορές χρήσης με 8%","20.01.01","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_20_98","Εκπτώσεις Αγορών","20.98","asset_current","(για περισσότερα από ένα είδη)","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_20_99","Προϋπολογισμένες αγορές","20.99","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_24_00","Πρώτες και βοηθητικές ύλες","24.00","asset_current","(όπως ο λογ/σμός 20)","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_24_98","Εκπτώσεις αγορών","24.98","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_24_99","Προϋπολογισμένες αγορές","24.99","asset_current","(Λ/58.15)","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_25_00","Μικρά εργαλεία","25.00","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_25_01","Λιγνίτης","25.01","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_25_02","Πετρέλειο ","25.02","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_25_03","Μαζούτ","25.03","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_25_04","Λοιπά καυσιμα και λιπαντικά","25.04","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_25_05","Διάφορα αναλώσιμα υλικά","25.05","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_25_06","Οικοδομικά υλικά","25.06","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_25_98","Εκπτώσεις αγορών","25.98","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_25_99","Προυπολογισμένες αγορές(Λ/58.16)","25.99","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_26_00","κ.λ.π.","26.00","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_26_98","Εκπτώσεις Αγορών","26.98","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_26_99","Προυπολογισμένες αγορές","26.99","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_28_00","κ.λ.π.","28.00","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_28_98","Εκπτώσεις αγορών","28.98","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_28_99","Προύπολογισμένες αγορές (Λ/58.18)","28.99","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_29_20","Εμπορεύματα","29.20","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_29_21","Προϊόντα έτοιμα και ημιτελή","29.21","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_29_22","Υποπροϊόντα και υπολείμματα","29.22","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_29_23","Παραγωγή σε εξέλιξη","29.23","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_29_24","Πρώτες βοηθητικές ύλες - υλικά συσκευασίας","29.24","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_29_25","Αναλώσιμα υλικά","29.25","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_29_26","Ανταλλακτικά παγείων","29.26","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_29_28","Είδη συσκευασίας","29.28","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_30_00","Πελάτες εσωτερικού","30.00","asset_receivable","","l10n_gr.l10n_gr_chart_template","False","True"
"chartgr_30_00_01","Πελάτες εσωτερικού (PoS)","30.00.01","asset_receivable","","l10n_gr.l10n_gr_chart_template","False","True"
"chartgr_30_01","Πελάτες εξωτερικού","30.01","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_30_02","Ελληνικό Δημόσιο","30.02","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_30_03","Ν.Π.Δ.Δ. Και Δημόσιες Επιχειρήσεις","30.03","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_30_04","Πελάτες - Εγγυήσεις ειδών συσκευασίας ","30.04","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_30_05","Προκαταβολές πελατών","30.05","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_30_06","Πελάτες - Παρακρατημένες εγγυήσεις","30.06","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_30_07","Πελάτες αντίθετος λογ. αξίας ειδών συσκευασίας","30.07","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_30_80","Πελάτες εσωτερικού εκχωρ. με σύμβαση Factoring","30.80","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_30_81","Πελάτες εξωτερικού εκχωρ. με σύμβαση Factoring","30.81","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_30_82","Πελάτες Ελλ.Δημόσιο εκχώρ με σύμβαση Factoring","30.82","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_30_83","Πελάτες N.Π.Δ.Δ. εκχώρηθέντες  με σύμβαση Factoring","30.83","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_30_90","Έξοδα για λογαριασμό Πελατών","30.90","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_30_97","Πελάτες επισφαλείς","30.97","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_30_98","Ελληνικό Δημόσιο (με την ιδιότητα του πελάτη) λογ. επίδικων απαιτήσεων","30.98","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_30_99","Λοιποί πελάτες λογ/σμός επίδικων απαιτήσεων","30.99","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_31_00","Γραμμάτια στο χαρτοφυλάκιο","31.00","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_31_01","Γραμμάτια στις Τράπεζες για είσπραξη","31.01","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_31_02","Γραμμάτια στις Τράπεζες σε εγγύηση","31.02","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_31_03","Γραμμάτια σε καθυστέρηση","31.03","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_31_04","Γραμμάτια μεταβιβασμένα σε τρίτους","31.04","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_31_05","Γραμμάτια προεξοφλημένα","31.05","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_31_06","Μη δεδουλευμένοι τόκοι γραμματίων εισπρακτέων","31.06","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_31_07","Γραμμάτια σε Ξ.Ν στο χαρτοφυλάκιο","31.07","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_31_08","Γραμμάτια σε Ξ.Ν στις Τράπεζες για είσπραξη","31.08","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_31_09","Γραμμάτια σε Ξ.Ν στις Τράπεζες σε εγγύηση","31.09","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_31_10","Γραμμάτια σε Ξ.Ν σε καθυστέρηση","31.10","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_31_11","Γραμμάτια σε Ξ.Ν μεταβιβασμένα σε τρίτους","31.11","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_31_12","Γραμμάτια σε Ξ.Ν προεξοφλημένα","31.12","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_31_13","Μη δεδουλευμένοι τόκοι γραμματίων εισπρακτέων σε Ξ.Ν.","31.13","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_31_90","Υποσχετικές επιστολές εισπρακτέες σε δρχ.","31.90","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_31_91","Υποσχετικές επιστολές εισπρακτέες σε Ξ.Ν.","31.91","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_31_94","Γραμμάτια στις Τράπεζες για είσπραξη (Factoring)","31.94","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_31_95","Τίτλοι trade credit","31.95","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_31_99","Διάμεσος λογ.ελένχου διακίνησης γραμματίων εισπρακτέων","31.99","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_32_00","Παραγγελίες παγίων στοιχείων","32.00","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_32_01","Παραγγελίες κυκλοφορούντων στοιχείων","32.01","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_32_02","Προεμβάσματα μέσω Τραπεζών","32.02","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_32_03","Ανέκκλητες πιστώσεις μέσω Τραπεζών","32.03","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_32_04","Δεσμευμένα περιθώρια και δασμοί εισαγωγής","32.04","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_32_90","Κόστος Παραγγελιών εξωτ.λογισμένο","32.90","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_33_00","Προκαταβολές προσωπικού","33.00","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_33_01","Χρηματικές διευκολύνσεις προσωπικού","33.01","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_33_02","Δάνεια προσωπικού","33.02","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_33_03","Μέτοχοι (ή έταιροι) λογ/σμός κάλυψης κεφαλαίου","33.03","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_33_04","Οφειλόμενο κεφάλαιο","33.04","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_33_05","Δόσεις μετοχικού κεφαλαίου σε καθυστέρηση","33.05","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_33_06","Προμερίσματα","33.06","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_33_07","Δοσοληπτικοί λογ/σμοί εταίρων","33.07","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_33_08","Δοσοληπτικοί λογ/σμοί διαχειριστών","33.08","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_33_09","Δοσοληπτικοί λογ/σμοί ιδρυτών ΑΕ και μελών διοικητικού συμβουλίου","33.09","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_33_10","Δοσοληπτικοί λογ/σμοί ","33.10","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_33_11","Βραχ/σμες απαιτήσεις κατά συγγενών (συνδεδεμένων) επιχ/σεων σε δρχ.","33.11","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_33_12","Βραχ/σμες απαιτήσεις κατά συγγενών (συνδεδεμένων) επιχ/σεων σε Ξ.Ν.","33.12","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_33_13_00","Προκαταβολή φόρου εισοδήματος","33.13.00","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_33_13_01","Παρακρατημένος φόρος εισοδήματος από μερίσματα μετοχών εισαγμένων στο Χρηματιστήριο","33.13.01","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_33_13_02","Παρακρατημένος φόρος εισοδήματος από μερίσματα μετοχών  μη  εισαγμένων στο Χρηματιστήριο","33.13.02","asset_current","","l10n_gr.l10n_gr_chart_template","False","False"
